code,label
"public class BrokenHashABICase12 {
    public static void main (String [] args) throws NoSuchAlgorithmException {
        String str = ""abcdef"";
        String crypto = ""MD2"";
        method2(str,crypto);
    }
    public static void method2 (String s, String cryptoHash) throws NoSuchAlgorithmException {
        String str2 = s;
        String hashAlgo = cryptoHash;
        method1(str2,hashAlgo);
    }
    public static void method1 (String str, String crypto) throws NoSuchAlgorithmException {
        MessageDigest md = MessageDigest.getInstance(crypto);
        md.update(str.getBytes());
        System.out.println(md.digest());
    }
}",SHA
"public class BrokenHashBBCase3 {
    public static void main (String [] args) throws NoSuchAlgorithmException {
        String name = ""abcdef"";
        MessageDigest md = MessageDigest.getInstance(""MD4"");
        md.update(name.getBytes());
        System.out.println(md.digest());
    }
}",SHA
"public class BrokenHashABICase1 {
    public static void main (String [] args) throws NoSuchAlgorithmException {
        String str = ""abcdef"";
        String crypto = ""SHA1"";
        go(str,crypto);
    }
    public static void go (String str, String crypto) throws NoSuchAlgorithmException {
        MessageDigest md = MessageDigest.getInstance(crypto);
        md.update(str.getBytes());
        System.out.println(md.digest());
    }
}",SHA
"public class BrokenHashABSCase4 {
    CryptoHash4 crypto;
    public BrokenHashABSCase4() throws NoSuchAlgorithmException, NoSuchPaddingException, IllegalBlockSizeException, BadPaddingException, InvalidKeyException, UnsupportedEncodingException {
        crypto = new CryptoHash4(""MD2"");
        crypto.encrypt(""abc"","""");
    }
}

class CryptoHash4 {
    String crypto;

    public CryptoHash4(String defCrypto) throws NoSuchPaddingException, NoSuchAlgorithmException {
        crypto = defCrypto;
    }

    public void encrypt(String str, String passedAlgo) throws UnsupportedEncodingException, InvalidKeyException, BadPaddingException, IllegalBlockSizeException, NoSuchAlgorithmException, NoSuchPaddingException {
        if(passedAlgo.isEmpty()){
            passedAlgo = crypto;
        }

        MessageDigest md = MessageDigest.getInstance(crypto);
        md.update(str.getBytes());
        System.out.println(md.digest());

    }
}",SHA
"public class BrokenHashABPSCase4 {
    public static void main (String [] args) throws NoSuchAlgorithmException {
        String name = ""abcdef"";
        int choice = 2;
        MessageDigest md = MessageDigest.getInstance(""MD2"");
        if(choice>1)
            md = MessageDigest.getInstance(""SHA-256"");
        md.update(name.getBytes());
        System.out.println(md.digest());
    }
}",SHA
"public class BrokenHashABMC4 {
    public void go(String str, String crypto) throws NoSuchAlgorithmException {
        MessageDigest md = MessageDigest.getInstance(crypto);
        md.update(str.getBytes());
        System.out.println(md.digest());
    }
}",SHA
"public class BrokenHashBBCase2 {
    public static void main (String [] args) throws NoSuchAlgorithmException {
        String name = ""abcdef"";
        MessageDigest md = MessageDigest.getInstance(""MD5"");
        md.update(name.getBytes());
        System.out.println(md.digest());
    }
}",SHA
"public class BrokenHashBBCase1 {
    public static void main (String [] args) throws NoSuchAlgorithmException {
        String name = ""abcdef"";
        MessageDigest md = MessageDigest.getInstance(""SHA1"");
        md.update(name.getBytes());
        System.out.println(md.digest());
    }
}",SHA
"public class BrokenHashABICase3 {
    public static void main (String [] args) throws NoSuchAlgorithmException {
        String str = ""abcdef"";
        String crypto = ""MD4"";
        go(str,crypto);
    }
    public static void go (String str, String crypto) throws NoSuchAlgorithmException {
        MessageDigest md = MessageDigest.getInstance(crypto);
        md.update(str.getBytes());
        System.out.println(md.digest());
    }
}",SHA
"public class BrokenHashCorrected {
    public static void main (String [] args) {
        try {
            MessageDigest md = MessageDigest.getInstance(""SHA-256"");
        } catch (NoSuchAlgorithmException e) {
            e.printStackTrace();
        }
    }
}",SHA
"public class BrokenHashABICase2 {
    public static void main (String [] args) throws NoSuchAlgorithmException {
        String str = ""abcdef"";
        String crypto = ""MD5"";
        go(str,crypto);
    }
    public static void go (String str, String crypto) throws NoSuchAlgorithmException {
        MessageDigest md = MessageDigest.getInstance(crypto);
        md.update(str.getBytes());
        System.out.println(md.digest());
    }
}",SHA
"public class BrokenHashABSCase1 {
    CryptoHash1 crypto;
    public BrokenHashABSCase1() throws NoSuchAlgorithmException, NoSuchPaddingException, IllegalBlockSizeException, BadPaddingException, InvalidKeyException, UnsupportedEncodingException {
        crypto = new CryptoHash1(""SHA1"");
        crypto.encrypt(""abc"","""");
    }
}

class CryptoHash1 {
    String crypto;

    public CryptoHash1(String defCrypto) throws NoSuchPaddingException, NoSuchAlgorithmException {
        crypto = defCrypto;
    }

    public void encrypt(String str, String passedAlgo) throws UnsupportedEncodingException, InvalidKeyException, BadPaddingException, IllegalBlockSizeException, NoSuchAlgorithmException, NoSuchPaddingException {
        if(passedAlgo.isEmpty()){
            passedAlgo = crypto;
        }

        MessageDigest md = MessageDigest.getInstance(crypto);
        md.update(str.getBytes());
        System.out.println(md.digest());

    }
}",SHA
"public class BrokenHashABMCCase1 {
    public static void main (String [] args) throws NoSuchAlgorithmException {
        BrokenHashABMC1 bh = new BrokenHashABMC1();
        String str = ""abcdef"";
        String crypto = ""SHA1"";
        bh.go(str,crypto);
    }
}",SHA
"public class BrokenHashABPSCase1 {
    public static void main (String [] args) throws NoSuchAlgorithmException {
        String name = ""abcdef"";
        int choice = 2;
        MessageDigest md = MessageDigest.getInstance(""SHA1"");
        if(choice>1)
            md = MessageDigest.getInstance(""SHA-256"");
        md.update(name.getBytes());
        System.out.println(md.digest());
    }
}",SHA
"public class BrokenHashABICase5 {
    public static final String DEFAULT_CRYPTO = ""SHA1"";
    private static char[] CRYPTO;
    private static char[] crypto;
    public static void main (String [] args) throws NoSuchAlgorithmException {
        String str = ""abcdef"";
        go2();
        go3();
        go(str);
    }

    private static void go2(){
        CRYPTO = DEFAULT_CRYPTO.toCharArray();
    }
    private static void go3(){
        crypto = CRYPTO;
    }

    public static void go (String str) throws NoSuchAlgorithmException {
        MessageDigest md = MessageDigest.getInstance(String.valueOf(crypto));
        md.update(str.getBytes());
        System.out.println(md.digest());
    }
}",SHA
"public class BrokenHashABICase11 {
    public static void main (String [] args) throws NoSuchAlgorithmException {
        String str = ""abcdef"";
        String crypto = ""MD4"";
        method2(str,crypto);
    }
    public static void method2 (String s, String cryptoHash) throws NoSuchAlgorithmException {
        String str2 = s;
        String hashAlgo = cryptoHash;
        method1(str2,hashAlgo);
    }
    public static void method1 (String str, String crypto) throws NoSuchAlgorithmException {
        MessageDigest md = MessageDigest.getInstance(crypto);
        md.update(str.getBytes());
        System.out.println(md.digest());
    }
}",SHA
"public class BrokenHashABMC1 {
    public void go(String str, String crypto) throws NoSuchAlgorithmException {
        MessageDigest md = MessageDigest.getInstance(crypto);
        md.update(str.getBytes());
        System.out.println(md.digest());
    }
}",SHA
"public class BrokenHashABICase9 {
    public static void main (String [] args) throws NoSuchAlgorithmException {
        String str = ""abcdef"";
        String crypto = ""SHA1"";
        method2(str,crypto);
    }
    public static void method2 (String s, String cryptoHash) throws NoSuchAlgorithmException {
        String str2 = s;
        String hashAlgo = cryptoHash;
        method1(str2,hashAlgo);
    }
    public static void method1 (String str, String crypto) throws NoSuchAlgorithmException {
        MessageDigest md = MessageDigest.getInstance(crypto);
        md.update(str.getBytes());
        System.out.println(md.digest());
    }
}",SHA
"public class BrokenHashABICase8 {
    public static final String DEFAULT_CRYPTO = ""MD2"";
    private static char[] CRYPTO;
    private static char[] crypto;
    public static void main (String [] args) throws NoSuchAlgorithmException {
        String str = ""abcdef"";
        go2();
        go3();
        go(str);
    }

    private static void go2(){
        CRYPTO = DEFAULT_CRYPTO.toCharArray();
    }
    private static void go3(){
        crypto = CRYPTO;
    }

    public static void go (String str) throws NoSuchAlgorithmException {
        MessageDigest md = MessageDigest.getInstance(String.valueOf(crypto));
        md.update(str.getBytes());
        System.out.println(md.digest());
    }
}",SHA
"public class BrokenHashABICase10 {
    public static void main (String [] args) throws NoSuchAlgorithmException {
        String str = ""abcdef"";
        String crypto = ""MD5"";
        method2(str,crypto);
    }
    public static void method2 (String s, String cryptoHash) throws NoSuchAlgorithmException {
        String str2 = s;
        String hashAlgo = cryptoHash;
        method1(str2,hashAlgo);
    }
    public static void method1 (String str, String crypto) throws NoSuchAlgorithmException {
        MessageDigest md = MessageDigest.getInstance(crypto);
        md.update(str.getBytes());
        System.out.println(md.digest());
    }
}",SHA
"public class BrokenHashABICase4 {
    public static void main (String [] args) throws NoSuchAlgorithmException {
        String str = ""abcdef"";
        String crypto = ""MD2"";
        go(str,crypto);
    }
    public static void go (String str, String crypto) throws NoSuchAlgorithmException {
        MessageDigest md = MessageDigest.getInstance(crypto);
        md.update(str.getBytes());
        System.out.println(md.digest());
    }
}",SHA
"public class Main { public static void main(String[] args) { System.out.println(""Hello""); } }",None
public class User { private String name; public String getName() { return name; } },None
for(int i = 0; i < 10; i++) { count += i; },None
"public void connect() { db.execute(""SELECT * FROM users""); }",None
"String concat = ""a"" + ""b"";",None
"List<String> list = new ArrayList<>(); list.add(""item"");",None
"public int add(int a, int b) { return a + b; }",None
if (user == null) throw new IllegalArgumentException();,None
"public class Main { public static void main(String[] args) { System.out.println(""Hello""); } }",None
public class User { private String name; public String getName() { return name; } },None
for(int i = 0; i < 10; i++) { count += i; },None
"public void connect() { db.execute(""SELECT * FROM users""); }",None
"String concat = ""a"" + ""b"";",None
"List<String> list = new ArrayList<>(); list.add(""item"");",None
"public int add(int a, int b) { return a + b; }",None
if (user == null) throw new IllegalArgumentException();,None
"public class Main { public static void main(String[] args) { System.out.println(""Hello""); } }",None
public class User { private String name; public String getName() { return name; } },None
for(int i = 0; i < 10; i++) { count += i; },None
"public void connect() { db.execute(""SELECT * FROM users""); }",None
"String concat = ""a"" + ""b"";",None
"List<String> list = new ArrayList<>(); list.add(""item"");",None
"public int add(int a, int b) { return a + b; }",None
if (user == null) throw new IllegalArgumentException();,None
"public class Main { public static void main(String[] args) { System.out.println(""Hello""); } }",None
public class User { private String name; public String getName() { return name; } },None
for(int i = 0; i < 10; i++) { count += i; },None
"public void connect() { db.execute(""SELECT * FROM users""); }",None
"String concat = ""a"" + ""b"";",None
"List<String> list = new ArrayList<>(); list.add(""item"");",None
"public int add(int a, int b) { return a + b; }",None
if (user == null) throw new IllegalArgumentException();,None
"public class Main { public static void main(String[] args) { System.out.println(""Hello""); } }",None
public class User { private String name; public String getName() { return name; } },None
for(int i = 0; i < 10; i++) { count += i; },None
"public void connect() { db.execute(""SELECT * FROM users""); }",None
"String concat = ""a"" + ""b"";",None
"List<String> list = new ArrayList<>(); list.add(""item"");",None
"public int add(int a, int b) { return a + b; }",None
if (user == null) throw new IllegalArgumentException();,None
"public class Main { public static void main(String[] args) { System.out.println(""Hello""); } }",None
public class User { private String name; public String getName() { return name; } },None
for(int i = 0; i < 10; i++) { count += i; },None
"public void connect() { db.execute(""SELECT * FROM users""); }",None
"String concat = ""a"" + ""b"";",None
"List<String> list = new ArrayList<>(); list.add(""item"");",None
"public int add(int a, int b) { return a + b; }",None
if (user == null) throw new IllegalArgumentException();,None
"public class Main { public static void main(String[] args) { System.out.println(""Hello""); } }",None
public class User { private String name; public String getName() { return name; } },None
for(int i = 0; i < 10; i++) { count += i; },None
"public void connect() { db.execute(""SELECT * FROM users""); }",None
"String concat = ""a"" + ""b"";",None
"List<String> list = new ArrayList<>(); list.add(""item"");",None
"public int add(int a, int b) { return a + b; }",None
if (user == null) throw new IllegalArgumentException();,None
"public class Main { public static void main(String[] args) { System.out.println(""Hello""); } }",None
public class User { private String name; public String getName() { return name; } },None
for(int i = 0; i < 10; i++) { count += i; },None
"public void connect() { db.execute(""SELECT * FROM users""); }",None
"String concat = ""a"" + ""b"";",None
"List<String> list = new ArrayList<>(); list.add(""item"");",None
"public int add(int a, int b) { return a + b; }",None
if (user == null) throw new IllegalArgumentException();,None
"public class Main { public static void main(String[] args) { System.out.println(""Hello""); } }",None
public class User { private String name; public String getName() { return name; } },None
for(int i = 0; i < 10; i++) { count += i; },None
"public void connect() { db.execute(""SELECT * FROM users""); }",None
"String concat = ""a"" + ""b"";",None
"List<String> list = new ArrayList<>(); list.add(""item"");",None
"public int add(int a, int b) { return a + b; }",None
if (user == null) throw new IllegalArgumentException();,None
"public class Main { public static void main(String[] args) { System.out.println(""Hello""); } }",None
public class User { private String name; public String getName() { return name; } },None
for(int i = 0; i < 10; i++) { count += i; },None
"public void connect() { db.execute(""SELECT * FROM users""); }",None
"String concat = ""a"" + ""b"";",None
"List<String> list = new ArrayList<>(); list.add(""item"");",None
"public int add(int a, int b) { return a + b; }",None
if (user == null) throw new IllegalArgumentException();,None
